sparsity,performance,config_list
0.975,0.0986,"[{""sparsity"": 0.02251957900046796, ""op_names"": [""layer2.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.050481125807403326, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.3209609332322329, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5039099162519861, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.60872953196907, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.688204642213077, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7363342759114215, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7499614139481963, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8067894551100071, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.926360626300527, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9302501559946472, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9440778348339096, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9512474579214035, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9530164753989014, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9701601554629128, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9774953794657524, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9872554122587213, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9938522642760451, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9957002387185071, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9998934854337039, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.0988,"[{""sparsity"": 0.10065479717636533, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.2894104551889417, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.581459820060308, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6961572453521512, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7385630154050389, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7720328900451942, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.785923442882424, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8004986173502135, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8788282620560882, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9213809292595462, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9621090249506169, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9651605736203818, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9680285931145995, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9743297307165445, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9805818866766864, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9863019360590805, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9883037994893398, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9950654561112086, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9972646546521647, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""sparsity"": 0.04280656295322, ""op_names"": [""layer2.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.14270626405784745, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.18342925780200098, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.4721022016763522, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7493361096444422, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7552371409086011, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7892604336410695, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8258324219807451, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8736531688270358, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8804009569802587, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9230073406456021, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9261508268321563, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9340597890237141, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9384801051557038, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9517139287637768, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9919878967339733, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9929860564435337, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9952097186068056, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9970210324969747, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9973789030393828, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.137,"[{""sparsity"": 0.08743366062862325, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.24761424907578794, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5141020136178742, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6527987160779837, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.653909211620225, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7219830715675504, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7556985831170661, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7576608555966324, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8084092435125662, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8554055625970634, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9547471002388748, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9584888556565587, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9819126331876167, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.987540971098077, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9896323484872693, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9898933217290926, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.993955902645298, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9949481808384921, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9985091652701847, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""sparsity"": 0.03871997048516512, ""op_names"": [""layer2.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.18979324496305958, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.4242412519182375, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5028728359948317, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5719139141772013, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6030764447823515, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6626800537103045, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8204841986651847, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8339931343204763, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8708771918140475, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.899770122146885, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9115927241381524, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9526022397120415, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9552101838200381, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.977571704793355, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9839964351770715, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9913701556812292, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9942509356842758, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9955046734363165, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9981514190751475, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""sparsity"": 0.13002642327601033, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.37166202023830286, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.42410102458841203, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.653910666868429, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7194505432257329, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8135541419459823, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8176454661695769, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8541709231950565, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8695006358690744, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8771959811690538, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9307590661568262, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9618057236424286, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9766507565447342, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.980051154713299, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.984890851881721, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9859025134708306, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9881004519496521, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9925430052677205, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9987863182519502, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""sparsity"": 0.12828432399004577, ""op_names"": [""layer2.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.17970761427705179, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.3954363570954425, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5336815848997181, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6052066360835604, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6224111194943043, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.712357516171263, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8565255840524741, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8986360851507226, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9091788354693809, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9143940708470216, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9271917544872713, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9586424003138491, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9754656478015447, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9825800081259731, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9830735276529269, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.985276148952022, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9865965139603495, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9908953148641352, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9956713160975998, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""sparsity"": 0.2251763148169141, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.2826275703143187, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.43791635360999825, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5491562535965798, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6622670722740858, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6688020158513819, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7995434135990684, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8015526645158505, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8222875001417859, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8867402933974293, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9244813359159051, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.942826758838215, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9679658420612173, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9700599418877303, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9830047195309344, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9953070607644304, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9963024729867884, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9984319429741934, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9991758797475226, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.1013,"[{""sparsity"": 0.1253631280305725, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.24964934788313567, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.31560913474733926, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.4997510097992467, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5249097028144519, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5606927241755651, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7495222127974559, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8085902025185461, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8199676873667435, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9234882083192334, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9377419338339621, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9411205610912279, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9757930636246552, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9868742277326843, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.989607033835364, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9916007702096306, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9971123042063456, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9971682886663674, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9994507169035094, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
0.975,0.1,"[{""sparsity"": 0.016912899060752037, ""op_names"": [""conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.2162852873070372, ""op_names"": [""layer3.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.31391138971297255, ""op_names"": [""layer1.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.5012254051910741, ""op_names"": [""layer1.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.6207773183174836, ""op_names"": [""layer1.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7008985284729267, ""op_names"": [""layer1.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.7592964893281088, ""op_names"": [""layer2.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.8324348899999826, ""op_names"": [""layer4.0.downsample.0""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9187951154856515, ""op_names"": [""layer2.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9209406201603006, ""op_names"": [""layer2.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9223644014427692, ""op_names"": [""layer2.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9522046244485586, ""op_names"": [""layer3.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9716626949170941, ""op_names"": [""layer3.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9793326756383599, ""op_names"": [""layer3.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9816294787430608, ""op_names"": [""layer3.1.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9831183430129874, ""op_names"": [""layer4.0.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.996350326124118, ""op_names"": [""layer4.0.conv2""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9971786214237229, ""op_names"": [""layer4.1.conv1""], ""op_types"": [""Conv2d""]}, {""sparsity"": 0.9984945509296458, ""op_names"": [""layer4.1.conv2""], ""op_types"": [""Conv2d""]}]"
