sparsity,performance,config_list
0.3,0.591,"[{""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.034058427995848774}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.05753877504094113}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.06885997402417784}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.10943828397235482}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.18480191255061604}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.20081773579346918}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.22132336347477136}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.28197171585640357}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3296647079225537}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3954126166654119}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4549247567012642}]"
0.3,0.6902,"[{""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.037431616432241924}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.0972700235918618}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.11548392858980587}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.23006869672182975}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.26340707856593726}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.28595961715716517}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.327288870799388}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.34556262568539686}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.47541359199893973}]"
0.3,0.8279,"[{""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.11963761813121498}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.1250237707150836}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.16029633031748242}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.20635486852693524}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.2832184292328597}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3706932451079532}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.39759428015171183}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4713597126148386}]"
0.3,0.5341,"[{""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.04051147172528665}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.09098790263028643}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.10578023175128244}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.17682420022576556}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.18295409952646924}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.24328293229281173}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.27504402547921303}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.37220430469818}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3894152700722187}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4145531922242145}]"
0.3,0.6673,"[{""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.015071343473793072}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.051484097184226765}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.057708823000339846}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.06250008559580458}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.15176711980108568}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.1679069859459772}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.2819163016089537}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3321542846735517}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.34550887850674167}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3589113676390058}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.40362004903263066}]"
0.3,0.5879,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.0014121611112545946}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.0645946079647744}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.07320721446379479}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.0758013486204606}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.0822095281408312}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.08484427317351269}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.08556688746390576}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.1710828959431519}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.20355388448183426}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.23022500190858697}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.39352178007636435}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3981818321139451}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.49859651256156157}]"
0.3,0.8593,"[{""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.0932166254609624}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.10029659955544347}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.11904045078048996}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.20592064918927763}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.2630018262793865}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3526164264207622}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4657673522920004}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.475329052119698}]"
0.3,0.5973,"[{""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.04948346496358322}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.07559463583655265}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.10091957605083358}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.11136985012091259}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.17454698072446656}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.18752281135225782}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3548707273932204}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3640971263391201}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.39510621229502485}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.41604924508121166}]"
0.3,0.7291,"[{""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.06413318292370686}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.06641018923579677}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.12497713133159111}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.13906747628346466}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.1664697905159664}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3170392886496328}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3421816382553958}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4587192965193696}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.46072730540659046}]"
0.3,0.8591,"[{""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.004946030270758616}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.06281112994929164}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.07616219813568843}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.1063703180555174}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.12002176081712546}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.20516082159391816}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.37795552776312724}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.526557806426382}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5522913665286525}]"
