sparsity,performance,config_list
0.5,0.1,"[{""sparsity"": 0.00038580912121100107, ""op_types"": [""Conv2d""], ""op_names"": [""feature.0""]}, {""sparsity"": 0.005993360744074783, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.012544964736577867, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.06420690645198916, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.25627604311981345, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.26636775807361046, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.2821779154212061, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.30316316469185345, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.3633057355943379, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.5045330656306972, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.5392913137070056, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.5931446637862164, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.7920293921722972, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1,"[{""sparsity"": 0.03445027277873867, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.1012221202142142, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.13414693714058834, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.1907954575710289, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.2511447184804931, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.4088602710023114, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.42489635852917573, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.4637503617918356, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.5126658381519983, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.5232055012084942, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.5697974492608965, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.6347529624643603, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1,"[{""sparsity"": 0.09693250764247657, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.11835382360562141, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.23434226296911534, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.26768619381774794, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.2978157546871954, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.3666644936579931, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.44492229232406366, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.44517721920437764, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.4715251365903893, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.4917184612934161, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.5980832289528244, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.6691504065943166, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1,"[{""sparsity"": 0.06562575107322255, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.10911688726022181, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.1141128634274942, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.18713810527341526, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.20001885682740247, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.266144560047056, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.3516630965773024, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.41572031608251175, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.42158406915922153, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.43570384913221105, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.6292879367284443, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.8879274250981212, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1,"[{""sparsity"": 0.05502575575338327, ""op_types"": [""Conv2d""], ""op_names"": [""feature.3""]}, {""sparsity"": 0.15582586317080344, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.16966001218083063, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.20913260805488418, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.21090729901033606, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.27754178650532774, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.2982255434596417, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.44094320169956164, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.4678313046956945, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.48647663355824733, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.6467377247616786, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.7618674676618842, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1004,"[{""sparsity"": 0.008405874009292758, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.03932446562026525, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.16816954424929237, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.26716836861712245, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.3254007412879774, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.40016199790442475, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.41936049573510376, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.4879402719527024, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.539523285557737, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.5688539920527713, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.7299134270192106, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1001,"[{""sparsity"": 0.13379347240041328, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.17310565322977545, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.3206125192838854, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.33817602913278927, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.4406709692256135, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.4526001133148513, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.5228160324355358, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.5358906135356745, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.8563359070529568, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.101,"[{""sparsity"": 0.06043314289744026, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.08485338036156198, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.0996731693423528, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.1641029271130476, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.3723576096075839, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.3911523274660628, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.44401981025546466, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.4931903083398165, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.5297924409653666, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.5853830757891475, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.7158280337183397, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1035,"[{""sparsity"": 0.015000494140253983, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.025882397365091816, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.04149984166959348, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.062113372884677526, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.36607353937040416, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.39276994016744765, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.41984201075136524, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.4360992784567355, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.46819399932572014, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.6154270831589143, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.8672890372080088, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
0.5,0.1092,"[{""sparsity"": 0.014438564031719312, ""op_types"": [""Conv2d""], ""op_names"": [""feature.7""]}, {""sparsity"": 0.05107518089565568, ""op_types"": [""Conv2d""], ""op_names"": [""feature.10""]}, {""sparsity"": 0.06209219738668063, ""op_types"": [""Conv2d""], ""op_names"": [""feature.14""]}, {""sparsity"": 0.08763985999784006, ""op_types"": [""Conv2d""], ""op_names"": [""feature.17""]}, {""sparsity"": 0.37364998625900847, ""op_types"": [""Conv2d""], ""op_names"": [""feature.20""]}, {""sparsity"": 0.39633205571206376, ""op_types"": [""Conv2d""], ""op_names"": [""feature.24""]}, {""sparsity"": 0.404466919650859, ""op_types"": [""Conv2d""], ""op_names"": [""feature.27""]}, {""sparsity"": 0.4900224813617623, ""op_types"": [""Conv2d""], ""op_names"": [""feature.30""]}, {""sparsity"": 0.5161417833560957, ""op_types"": [""Conv2d""], ""op_names"": [""feature.34""]}, {""sparsity"": 0.5925140022449265, ""op_types"": [""Conv2d""], ""op_names"": [""feature.37""]}, {""sparsity"": 0.789517446221895, ""op_types"": [""Conv2d""], ""op_names"": [""feature.40""]}]"
