sparsity,performance,config_list
0.4,0.4007,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.008651782288779738}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.038295990185137074}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.09469606374759951}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.14027257147533628}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.2630845136840835}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.2664432076392672}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.2769354300790993}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.41193486346287156}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.6575136927638682}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.6856052652836406}]"
0.4,0.1063,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.15476792155916635}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.21765824509422002}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.2223230183787843}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.222579651762865}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.36498051895317424}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.3664866417236487}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.37914416276627794}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.3825634498935182}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.43174014151322904}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.6035142586522083}]"
0.4,0.1,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.0""], ""sparsity"": 0.041873475660098}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.11829391553749377}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.2174695529943553}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.22185183474800702}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.2508470911972902}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.2901380913765648}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.2932814559997938}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.35171641698587364}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.37252975725249043}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.3858181258325637}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.3910067781038502}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.4161070608504006}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.5529750931224121}]"
0.4,0.1001,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.063901545098742}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.12007901909001455}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.24120833699408395}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.2515512595993462}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.2744310036691684}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.2847968139470705}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.2908637371895933}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.29653298226581676}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.4028150721053509}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.4219655817447512}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.501541574208109}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.5346804521859936}]"
0.4,0.1,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.0""], ""sparsity"": 0.0029940402267440605}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.007242104223448507}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.13295695741311384}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.2046199766274618}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.305913065400576}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.3071565454251942}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.32150137961290554}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.3376260492271418}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.34008972511973035}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.3746976821876788}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.38977524424515797}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.48012752672456277}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.528079417292041}]"
0.4,0.1089,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.10024636066237497}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.14183921596646432}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.1653049562934569}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.1880089295146155}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.18985435860946862}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.23185232229274827}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.23738061035759234}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.36445529952823197}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.39209664411691053}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.4561131997291671}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.5040585730984869}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.51337389426984}]"
0.4,0.1063,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.00108914770668997}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.0737150663911037}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.10408445703586988}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.1297139853331683}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.24045552312324628}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.29440528801180504}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.3598450978504529}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.389906555039928}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.40060440074212555}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.4049590369114592}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.4247772686171352}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.5351208384781801}]"
0.4,0.1964,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.0""], ""sparsity"": 0.024590011856930313}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.04522865304736856}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.06644448092112591}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.08386368187697284}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.0863566450694775}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.1050458948129215}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.2027838669670581}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.32885145869883653}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.35002221813815465}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.39746192646903233}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.4418505533990022}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.4543068339606478}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.5901833976712665}]"
0.4,0.3151,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.01567012400196995}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.029945566744166863}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.04667979825823075}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.08451955398333266}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.10260061050667943}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.1608087130305421}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.19218074345371192}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.3942259807923643}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.39873944564271585}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.44051340736498273}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.5108410195867316}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.5731199828779721}]"
0.4,0.2359,"[{""op_types"": [""Conv2d""], ""op_names"": [""feature.3""], ""sparsity"": 0.012397884860862123}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.7""], ""sparsity"": 0.02736832744586432}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.10""], ""sparsity"": 0.07787680750917059}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.14""], ""sparsity"": 0.10450372605112734}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.17""], ""sparsity"": 0.10666860954132652}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.20""], ""sparsity"": 0.12459881902331779}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.24""], ""sparsity"": 0.20153016435823276}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.27""], ""sparsity"": 0.3860466091905111}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.30""], ""sparsity"": 0.4154612201520405}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.34""], ""sparsity"": 0.4421541733021183}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.37""], ""sparsity"": 0.48087492580333546}, {""op_types"": [""Conv2d""], ""op_names"": [""feature.40""], ""sparsity"": 0.5919468462678583}]"
