sparsity,performance,config_list
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3842090681034771}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5535801683343806}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5985364683234976}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6784976392452264}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6992423362881636}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7348823386690659}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7502786751005589}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.828266145368499}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8790097356791903}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9337036593904016}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9349404423429906}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9366967831437911}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9843787957604077}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.24348654116018245}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.35504163506097336}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5168983881416117}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6512374919680605}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6660436671583398}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7605568529448126}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8318448088614407}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8542027721421294}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8640850367935481}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8818871549029618}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9252520399565177}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.973179181593409}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9961569856278388}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.28927605164149195}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4121376832702301}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.47155542928476235}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5376485663920029}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5902834324472914}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6156274173724066}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7721392556238391}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8811263104585255}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.890684644522678}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9237808572382169}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9443896108177714}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9578126759956134}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.978651226432343}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.21723495846808719}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.3360864701222986}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4369850084648068}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4387847023420339}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4509233083591047}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.716204163121495}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7359328263259051}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8135688600833861}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9154752754928824}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9203981803770198}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9328771004607986}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9727838917811863}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9973904209185661}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.23070209575197095}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.29972460196397344}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.40265251464406665}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.555433665685545}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6594611817738397}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6816038298622709}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6848546037012724}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.846562384516353}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9245399652267313}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9331283351808921}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9337444450787586}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9496572120818686}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9710514208760087}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.09750693464592222}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.19365221507597707}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5299837762983154}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5539655262666241}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6261315436315759}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7850951096414553}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8026266915203144}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8298766993294018}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8694321519334784}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9263187235792203}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9357346836361299}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9641684468910879}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.971528417688257}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.2150342754247306}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.27392789784632326}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5360361139829173}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5683575187338873}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6672483002590327}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7662896373488483}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8494732700772993}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8600273632255829}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.881867050157821}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9068673634147998}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9279100037600588}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9411107318515491}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9797729395218547}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.15543686779210727}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.38595160188723576}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.43776476027600286}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6045154932515479}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6542558225724666}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7040246280384698}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7245251326622159}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.795876832647068}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.884207246706475}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8948184941445815}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9429408630192696}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9959188200994966}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9992485944468297}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.26825936176375026}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.47438096845128847}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.4871203790337366}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5695016056891018}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.5949860763962665}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7502908136899271}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7986632432221079}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8141526104966387}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9105247776782172}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9141554248507497}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9238141899809131}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9445167435002968}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9914750442797349}]"
0.9,0.1,"[{""op_names"": [""feature.0""], ""op_types"": [""Conv2d""], ""sparsity"": 0.199767377734248}, {""op_names"": [""feature.3""], ""op_types"": [""Conv2d""], ""sparsity"": 0.49278925836569437}, {""op_names"": [""feature.7""], ""op_types"": [""Conv2d""], ""sparsity"": 0.612887289494208}, {""op_names"": [""feature.10""], ""op_types"": [""Conv2d""], ""sparsity"": 0.637969282684007}, {""op_names"": [""feature.14""], ""op_types"": [""Conv2d""], ""sparsity"": 0.6785872620077439}, {""op_names"": [""feature.17""], ""op_types"": [""Conv2d""], ""sparsity"": 0.764435482021329}, {""op_names"": [""feature.20""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7826862966537713}, {""op_names"": [""feature.24""], ""op_types"": [""Conv2d""], ""sparsity"": 0.7861308429949988}, {""op_names"": [""feature.27""], ""op_types"": [""Conv2d""], ""sparsity"": 0.8209705105321998}, {""op_names"": [""feature.30""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9437686638627073}, {""op_names"": [""feature.34""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9452039426792104}, {""op_names"": [""feature.37""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9835404015283234}, {""op_names"": [""feature.40""], ""op_types"": [""Conv2d""], ""sparsity"": 0.9865743641024948}]"
