sparsity,performance,config_list
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.31493596173168015, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3648362829515457, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.39819571352523353, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.41213745755922326, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.4313605825906657, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.48820846739422447, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5638359106699077, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5651638111903441, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6446306779689048, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7142365409137703, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8693414350828493, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9666687897671149, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.08527128781798694, ""op_names"": [""feature.0""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.18877424186778388, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.20301721580182394, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.2548194342436513, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3396796893924056, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.4398673113229431, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.514136729203717, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5191844280921253, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6070837154731521, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6410543333461834, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.755473293477594, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8024103313297557, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9927203051120015, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.052035549736327034, ""op_names"": [""feature.0""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.16976416384458293, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.17515312064138916, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3713345315098676, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.4558599147159196, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5036974473722764, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5102759196243246, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6134897706829634, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6797060156372495, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7189214700656955, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7624850674607311, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7652087024242679, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7896634599970895, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.05027261361199785, ""op_names"": [""feature.0""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.06900643068566664, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.22036031419567187, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.2259275668215153, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.26750489992699567, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3453730695257854, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5100695904466424, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5755575278131098, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6705089669677391, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7164961474643045, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7688501045244298, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8031482758646349, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8483749483091175, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.0463033490494252, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.16466198952686387, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.22306095212511284, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.33250193586532945, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.34078315302175033, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3806863025834955, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5594804513596456, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.616448477471941, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.734827094036672, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7871556583980474, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8481085899855533, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8565568090299776, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.06477548292685757, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.08122316532033938, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.13195505115715883, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3735325864857547, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.4560220876812522, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.501231863583188, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5662112216403881, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6846965270967723, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7007623956276946, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7614330356560758, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7649627447954596, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8718147881904399, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.13217257313997005, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.29435350617765044, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.30445361214488464, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3412602293530152, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.40271071808417935, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5348746007668058, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5387118367203819, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5843303150963697, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8325089883089444, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9386050851119975, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9564079440216439, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.008103568725037766, ""op_names"": [""feature.0""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.13798177961350266, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.24815059120649738, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.27849638004270055, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.291012150816836, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.36364032115169337, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.37854282819127183, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.40941335018997915, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6702258171496639, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6827337941246661, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7205504671219928, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.8998240037058474, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9372924003794428, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.14819076860907301, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.24882694861870877, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3063394216786195, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.37074499167951785, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.3970803029229644, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.4536489964498845, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.4598245928913133, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5855554058249808, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5885038548887255, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.740939690129538, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9638613629958303, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9675430475033754, ""op_names"": [""feature.40""]}]"
0.7,0.1,"[{""op_types"": [""Conv2d""], ""sparsity"": 0.12139116099160337, ""op_names"": [""feature.3""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.16933224916201772, ""op_names"": [""feature.7""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.17443890803445386, ""op_names"": [""feature.10""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.24830732453850426, ""op_names"": [""feature.14""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.26342113025862585, ""op_names"": [""feature.17""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.489654142017528, ""op_names"": [""feature.20""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5164139878426428, ""op_names"": [""feature.24""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.5432520881311479, ""op_names"": [""feature.27""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.6323192262109008, ""op_names"": [""feature.30""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.7218962223564283, ""op_names"": [""feature.34""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9787934190353714, ""op_names"": [""feature.37""]}, {""op_types"": [""Conv2d""], ""sparsity"": 0.9927111218851347, ""op_names"": [""feature.40""]}]"
